  -30.00000000 15107.54800000
  -29.00000000 16953.90600000
  -28.00000000 20142.28300000
  -27.00000000 23006.01100000
  -26.00000000 25745.49000000
  -25.00000000 29609.21700000
  -24.00000000 32891.78300000
  -23.00000000 37368.73400000
  -22.00000000 41523.04300000
  -21.00000000 44747.49200000
  -20.00000000 48529.05400000
  -19.00000000 50575.14700000
  -18.00000000 52496.99200000
  -17.00000000 52434.86500000
  -16.00000000 52290.57800000
  -15.00000000 50086.17200000
  -14.00000000 47408.81500000
  -13.00000000 43442.88400000
  -12.00000000 39048.09400000
  -11.00000000 35549.09700000
  -10.00000000 30767.53300000
   -9.00000000 26298.59600000
   -8.00000000 22032.06300000
   -7.00000000 18482.96500000
   -6.00000000 15525.04900000
   -5.00000000 13436.87300000
   -4.00000000 11136.27200000
   -3.00000000  9523.04600000
   -2.00000000  8054.10800000
   -1.00000000  7078.15600000
    0.00000000  6022.04400000
    1.00000000  5176.35200000
    2.00000000  4581.16200000
    3.00000000  4152.30400000
    4.00000000  3446.89400000
    5.00000000  3238.47700000
    6.00000000  2969.94000000
    7.00000000  2569.13800000
    8.00000000  2398.79700000
    9.00000000  2066.13200000
   10.00000000  2006.01200000
   11.00000000  1753.50700000
   12.00000000  1609.21800000
   13.00000000  1400.80200000
   14.00000000  1300.60100000
   15.00000000  1202.40500000
