  -20.00000000  4670.67500000
  -19.00000000  5444.88900000
  -18.00000000  6406.81300000
  -17.00000000  7707.41400000
  -16.00000000  9032.06400000
  -15.00000000 11118.23600000
  -14.00000000 13561.12100000
  -13.00000000 16513.02400000
  -12.00000000 20258.51500000
  -11.00000000 25094.18700000
  -10.00000000 31523.04500000
   -9.00000000 38480.95900000
   -8.00000000 47234.46800000
   -7.00000000 56793.58400000
   -6.00000000 65144.28400000
   -5.00000000 73725.44500000
   -4.00000000 80132.25900000
   -3.00000000 86076.14500000
   -2.00000000 90146.28900000
   -1.00000000 91228.45000000
    0.00000000 88971.94200000
    1.00000000 83466.93000000
    2.00000000 74613.22400000
    3.00000000 63609.21600000
    4.00000000 53917.83300000
    5.00000000 44302.60300000
    6.00000000 36525.04900000
    7.00000000 30412.82500000
    8.00000000 25959.91800000
    9.00000000 22094.18800000
   10.00000000 18843.68600000
   11.00000000 16478.95700000
   12.00000000 14346.69200000
   13.00000000 12226.45200000
   14.00000000 10573.14500000
   15.00000000  9296.59200000
   16.00000000  8130.26000000
   17.00000000  6781.56300000
   18.00000000  6232.46400000
   19.00000000  5166.33200000
   20.00000000  4649.29800000
