  -20.00000000   520.52000000
  -19.00000000   571.57200000
  -18.00000000   644.64500000
  -17.00000000   636.63700000
  -16.00000000   741.74200000
  -15.00000000   926.92700000
  -14.00000000   974.97500000
  -13.00000000  1024.02400000
  -12.00000000  1212.21200000
  -11.00000000  1257.25700000
  -10.00000000  1359.35900000
   -9.00000000  1520.52000000
   -8.00000000  1759.76000000
   -7.00000000  2015.01500000
   -6.00000000  2203.20300000
   -5.00000000  2508.50800000
   -4.00000000  2949.95000000
   -3.00000000  3375.37500000
   -2.00000000  3832.83300000
   -1.00000000  3897.89800000
    0.00000000  3908.90900000
    1.00000000  3875.87600000
    2.00000000  3616.61700000
    3.00000000  3471.47100000
    4.00000000  2944.94500000
    5.00000000  2581.58100000
    6.00000000  2162.16200000
    7.00000000  1713.71400000
    8.00000000  1367.36700000
    9.00000000  1169.16900000
   10.00000000  1016.01600000
   11.00000000   824.82500000
   12.00000000   702.70300000
   13.00000000   680.68100000
   14.00000000   580.58100000
   15.00000000   496.49600000
   16.00000000   518.51800000
   17.00000000   442.44200000
   18.00000000   372.37200000
   19.00000000   377.37700000
   20.00000000   291.29100000
