  -50.00000000 12899.23200000
  -49.00000000 13133.13200000
  -48.00000000 12749.75000000
  -47.00000000 12817.81700000
  -46.00000000 12892.89200000
  -45.00000000 12879.87900000
  -44.00000000 12942.94200000
  -43.00000000 12885.88600000
  -42.00000000 12932.93200000
  -41.00000000 12707.70700000
  -40.00000000 13085.08400000
  -39.00000000 12798.79800000
  -38.00000000 12937.93700000
  -37.00000000 12950.95000000
  -36.00000000 12910.91000000
  -35.00000000 12928.92900000
  -34.00000000 12863.86300000
  -33.00000000 12822.82200000
  -32.00000000 12919.91900000
  -31.00000000 12848.84900000
  -30.00000000 12845.84600000
  -29.00000000 12668.66800000
  -28.00000000 12874.87400000
  -27.00000000 12879.87900000
  -26.00000000 12876.87600000
  -25.00000000 12762.76200000
  -24.00000000 12887.88700000
  -23.00000000 12805.80600000
  -22.00000000 12896.89700000
  -21.00000000 13027.02700000
  -20.00000000 12739.73900000
  -19.00000000 12879.87900000
  -18.00000000 12548.54800000
  -17.00000000 12970.97000000
  -16.00000000 12904.90500000
  -15.00000000 12790.79000000
  -14.00000000 12916.91600000
  -13.00000000 12728.72800000
  -12.00000000 13204.20400000
  -11.00000000 12853.85400000
  -10.00000000 12892.89200000
   -9.00000000 12674.67400000
   -8.00000000 12798.79800000
   -7.00000000 13022.02200000
   -6.00000000 12938.93800000
   -5.00000000 13015.01400000
   -4.00000000 12677.67800000
   -3.00000000 12871.87100000
   -2.00000000 12811.81100000
   -1.00000000 13016.01500000
    0.00000000 12809.80900000
    1.00000000 12799.79900000
    2.00000000 12970.97000000
    3.00000000 12795.79500000
    4.00000000 12880.88100000
    5.00000000 12827.82700000
    6.00000000 12741.74200000
    7.00000000 12774.77400000
    8.00000000 13111.11000000
    9.00000000 12687.68700000
   10.00000000 12799.79900000
   11.00000000 12736.73600000
   12.00000000 12801.80100000
   13.00000000 12695.69500000
   14.00000000 12732.73200000
   15.00000000 12777.77700000
   16.00000000 12813.81400000
   17.00000000 12704.70400000
   18.00000000 12615.61500000
   19.00000000 12917.91800000
   20.00000000 12736.73600000
   21.00000000 12663.66300000
   22.00000000 12757.75800000
   23.00000000 12812.81200000
   24.00000000 12877.87800000
   25.00000000 12811.81100000
   26.00000000 12780.78000000
   27.00000000 12685.68600000
   28.00000000 12957.95800000
   29.00000000 12836.83600000
   30.00000000 12654.65400000
   31.00000000 12849.84900000
   32.00000000 12806.80600000
   33.00000000 12895.89500000
   34.00000000 12542.54200000
   35.00000000 12625.62500000
   36.00000000 12953.95300000
   37.00000000 12842.84200000
   38.00000000 12904.90500000
   39.00000000 12839.83900000
   40.00000000 12707.70700000
   41.00000000 12875.87500000
   42.00000000 12665.66500000
   43.00000000 12726.72600000
   44.00000000 12588.58800000
   45.00000000 12737.73700000
   46.00000000 12660.66000000
   47.00000000 12611.61100000
   48.00000000 12803.80300000
   49.00000000 12765.76600000
   50.00000000 12813.81400000
