  -20.00000000 25072.94500000
  -19.00000000 26110.21900000
  -18.00000000 26993.98700000
  -17.00000000 28306.61300000
  -16.00000000 30198.39500000
  -15.00000000 31671.34100000
  -14.00000000 33340.68100000
  -13.00000000 34607.21400000
  -12.00000000 36599.19600000
  -11.00000000 37216.43300000
  -10.00000000 38877.75200000
   -9.00000000 40142.28200000
   -8.00000000 41873.74700000
   -7.00000000 42759.51600000
   -6.00000000 43819.63900000
   -5.00000000 44675.34800000
   -4.00000000 46440.88100000
   -3.00000000 47120.23700000
   -2.00000000 47318.63600000
   -1.00000000 46699.39600000
    0.00000000 45503.00400000
    1.00000000 43238.47400000
    2.00000000 41034.06700000
    3.00000000 39194.38700000
    4.00000000 35579.15700000
    5.00000000 32775.54900000
    6.00000000 30567.13300000
    7.00000000 28693.38500000
    8.00000000 26699.39700000
    9.00000000 24995.99100000
   10.00000000 22867.73400000
   11.00000000 21150.30000000
   12.00000000 19847.69500000
   13.00000000 18452.90500000
   14.00000000 17254.50800000
   15.00000000 15629.25700000
   16.00000000 14204.40800000
   17.00000000 13144.28800000
   18.00000000 11953.90700000
   19.00000000 10863.72700000
   20.00000000  9757.91500000
