  -20.00000000    29.39200000
  -19.00000000    16.03200000
  -18.00000000    16.03200000
  -17.00000000    28.05600000
  -16.00000000    22.04400000
  -15.00000000    32.06400000
  -14.00000000    26.05200000
  -13.00000000    32.06400000
  -12.00000000    26.05200000
  -11.00000000    32.06400000
  -10.00000000    26.05200000
   -9.00000000    30.06000000
   -8.00000000    18.03600000
   -7.00000000    30.06000000
   -6.00000000    16.03200000
   -5.00000000    28.05600000
   -4.00000000    24.04800000
   -3.00000000    10.02000000
   -2.00000000    20.04000000
   -1.00000000    22.04400000
    0.00000000    38.07600000
    1.00000000    32.06400000
    2.00000000    18.03600000
    3.00000000    20.04000000
    4.00000000    18.03600000
    5.00000000    24.04800000
    6.00000000    46.09200000
    7.00000000    16.03200000
    8.00000000    34.06800000
    9.00000000    24.04800000
   10.00000000    20.04000000
   11.00000000    18.03600000
   12.00000000    16.03200000
   13.00000000    22.04400000
   14.00000000    16.03200000
   15.00000000    14.02800000
   16.00000000    30.06000000
   17.00000000    30.06000000
   18.00000000    42.08400000
   19.00000000    16.03200000
   20.00000000    23.38000000
