    5.00000000    53.05300000
    6.00000000    77.07700000
    7.00000000    77.07700000
    8.00000000    70.07000000
    9.00000000    78.07800000
   10.00000000    84.08400000
   11.00000000    69.06900000
   12.00000000    80.08000000
   13.00000000    77.07700000
   14.00000000    59.05900000
   15.00000000    90.09000000
   16.00000000    92.09200000
   17.00000000    72.07200000
   18.00000000    84.08400000
   19.00000000    60.06000000
   20.00000000    58.05800000
   21.00000000    64.06400000
   22.00000000    60.06000000
   23.00000000    64.06400000
   24.00000000    77.07700000
   25.00000000    78.07800000
   26.00000000    43.04300000
   27.00000000    72.07200000
   28.00000000    58.05800000
   29.00000000    71.07100000
   30.00000000    77.07700000
   31.00000000    60.06000000
   32.00000000    81.08100000
   33.00000000    75.07500000
   34.00000000    89.08900000
   35.00000000    65.06500000
   36.00000000    76.07600000
   37.00000000    72.07200000
   38.00000000    62.06200000
   39.00000000    74.07400000
   40.00000000    76.07600000
   41.00000000    73.07300000
   42.00000000    71.07100000
   43.00000000    82.08200000
   44.00000000    69.06900000
   45.00000000    85.08500000
