  -20.00000000  3494.49400000
  -19.00000000  3802.80300000
  -18.00000000  4156.15600000
  -17.00000000  4420.42000000
  -16.00000000  4790.79000000
  -15.00000000  5123.12300000
  -14.00000000  5660.66000000
  -13.00000000  6171.17100000
  -12.00000000  6926.92700000
  -11.00000000  7664.66400000
  -10.00000000  8350.35000000
   -9.00000000  9365.36500000
   -8.00000000 10282.28100000
   -7.00000000 11653.65400000
   -6.00000000 13152.15100000
   -5.00000000 15115.11400000
   -4.00000000 17603.60300000
   -3.00000000 21023.02300000
   -2.00000000 24953.95400000
   -1.00000000 29468.46600000
    0.00000000 35931.92900000
    1.00000000 43201.20000000
    2.00000000 50945.94300000
    3.00000000 57343.33900000
    4.00000000 60696.69400000
    5.00000000 58399.39600000
    6.00000000 51666.66500000
    7.00000000 42686.68500000
    8.00000000 34787.78700000
    9.00000000 28325.32400000
   10.00000000 23442.44100000
   11.00000000 19801.80100000
   12.00000000 16818.81800000
   13.00000000 14732.73200000
   14.00000000 12546.54600000
   15.00000000 11064.06400000
   16.00000000  9693.69400000
   17.00000000  8711.71100000
   18.00000000  7844.84400000
   19.00000000  6910.91100000
   20.00000000  6184.18400000
