  -20.00000000     4.00400000
  -19.00000000     7.00700000
  -18.00000000     2.00200000
  -17.00000000     2.00200000
  -16.00000000     4.00400000
  -15.00000000     1.00100000
  -14.00000000     2.00200000
  -13.00000000     2.00200000
  -12.00000000     2.00200000
  -11.00000000     5.00500000
  -10.00000000     2.00200000
   -9.00000000     2.00200000
   -8.00000000     1.00100000
   -7.00000000     2.00200000
   -6.00000000     4.00400000
   -5.00000000     7.00700000
   -4.00000000     3.00300000
   -3.00000000     6.00600000
   -2.00000000     3.00300000
   -1.00000000     3.00300000
    0.00000000     3.00300000
    1.00000000     5.00500000
    2.00000000     4.00400000
    3.00000000     7.00700000
    4.00000000     0.00000000
    5.00000000     4.00400000
    6.00000000     4.00400000
    7.00000000     3.00300000
    8.00000000     6.00600000
    9.00000000     3.00300000
   10.00000000     6.00600000
   11.00000000     2.00200000
   12.00000000     1.00100000
   13.00000000     4.00400000
   14.00000000     2.00200000
   15.00000000     1.00100000
   16.00000000     3.00300000
   17.00000000     2.00200000
   18.00000000     1.00100000
   19.00000000     2.00200000
   20.00000000     2.00200000
