  -20.00000000  1649.96700000
  -19.00000000  1903.80800000
  -18.00000000  2054.10800000
  -17.00000000  2426.85400000
  -16.00000000  2681.36300000
  -15.00000000  3194.38900000
  -14.00000000  3599.19800000
  -13.00000000  4160.32100000
  -12.00000000  4667.33400000
  -11.00000000  5082.16400000
  -10.00000000  5893.78700000
   -9.00000000  6657.31400000
   -8.00000000  7464.93000000
   -7.00000000  8523.04600000
   -6.00000000  9434.86900000
   -5.00000000 11084.16800000
   -4.00000000 12701.40200000
   -3.00000000 14677.35400000
   -2.00000000 17204.40800000
   -1.00000000 19939.87900000
    0.00000000 23705.40900000
    1.00000000 26741.48200000
    2.00000000 30142.28300000
    3.00000000 34963.92700000
    4.00000000 39751.50100000
    5.00000000 43138.27300000
    6.00000000 45885.77100000
    7.00000000 47641.27900000
    8.00000000 48082.16200000
    9.00000000 46963.92600000
   10.00000000 45549.09700000
   11.00000000 42400.80100000
   12.00000000 38206.41100000
   13.00000000 34414.82800000
   14.00000000 30458.91600000
   15.00000000 26140.27900000
   16.00000000 21915.83100000
   17.00000000 18236.47200000
   18.00000000 14464.92900000
   19.00000000 12030.05900000
   20.00000000  9698.73000000
