  -20.00000000  2116.81700000
  -19.00000000  2421.42100000
  -18.00000000  2640.64100000
  -17.00000000  2932.93300000
  -16.00000000  3399.39900000
  -15.00000000  3758.75900000
  -14.00000000  4603.60400000
  -13.00000000  5534.53400000
  -12.00000000  6732.73200000
  -11.00000000  8365.36500000
  -10.00000000 10750.75000000
   -9.00000000 13642.64200000
   -8.00000000 17231.23100000
   -7.00000000 21393.39200000
   -6.00000000 26161.16000000
   -5.00000000 31841.84100000
   -4.00000000 39264.26100000
   -3.00000000 48055.05100000
   -2.00000000 57113.11100000
   -1.00000000 65113.11000000
    0.00000000 67932.92700000
    1.00000000 63441.43800000
    2.00000000 55008.00400000
    3.00000000 44455.45400000
    4.00000000 36057.05500000
    5.00000000 29002.00100000
    6.00000000 23762.76100000
    7.00000000 19154.15300000
    8.00000000 15427.42700000
    9.00000000 12587.58700000
   10.00000000  9841.84100000
   11.00000000  8086.08600000
   12.00000000  6424.42400000
   13.00000000  4996.99700000
   14.00000000  3987.98800000
   15.00000000  3223.22300000
   16.00000000  2503.50300000
   17.00000000  2167.16700000
   18.00000000  1817.81800000
   19.00000000  1563.56400000
   20.00000000  1489.69000000
