  -50.00000000  2147.14700000
  -49.00000000  2088.08800000
  -48.00000000  2172.17200000
  -47.00000000  2084.08400000
  -46.00000000  2142.14200000
  -45.00000000  2092.09200000
  -44.00000000  2127.12700000
  -43.00000000  2052.05200000
  -42.00000000  2175.17500000
  -41.00000000  2078.07800000
  -40.00000000  2132.13200000
  -39.00000000  2092.09200000
  -38.00000000  2108.10800000
  -37.00000000  2177.17700000
  -36.00000000  2116.11600000
  -35.00000000  2129.12900000
  -34.00000000  2120.12000000
  -33.00000000  2175.17500000
  -32.00000000  2016.01600000
  -31.00000000  2125.12500000
  -30.00000000  2099.09900000
  -29.00000000  2081.08100000
  -28.00000000  2137.13700000
  -27.00000000  2181.18100000
  -26.00000000  2190.19000000
  -25.00000000  2157.15700000
  -24.00000000  2150.15000000
  -23.00000000  2154.15400000
  -22.00000000  2104.10400000
  -21.00000000  2116.11600000
  -20.00000000  2029.02900000
  -19.00000000  2113.11300000
  -18.00000000  2152.15200000
  -17.00000000  2115.11500000
  -16.00000000  2134.13400000
  -15.00000000  2114.11400000
  -14.00000000  2049.04900000
  -13.00000000  2112.11200000
  -12.00000000  2073.07300000
  -11.00000000  2160.16000000
  -10.00000000  2136.13600000
   -9.00000000  2152.15200000
   -8.00000000  2116.11600000
   -7.00000000  2135.13500000
   -6.00000000  2125.12500000
   -5.00000000  2092.09200000
   -4.00000000  2124.12400000
   -3.00000000  2215.21500000
   -2.00000000  2183.18300000
   -1.00000000  2122.12200000
    0.00000000  2231.23100000
    1.00000000  2198.19800000
    2.00000000  2151.15100000
    3.00000000  2126.12600000
    4.00000000  2119.11900000
    5.00000000  2127.12700000
    6.00000000  2032.03200000
    7.00000000  2181.18100000
    8.00000000  2157.15700000
    9.00000000  2082.08200000
   10.00000000  2090.09000000
   11.00000000  2161.16100000
   12.00000000  2167.16700000
   13.00000000  2189.18900000
   14.00000000  2155.15500000
   15.00000000  2132.13200000
   16.00000000  2157.15700000
   17.00000000  2163.16300000
   18.00000000  2139.13900000
   19.00000000  2092.09200000
   20.00000000  2218.21800000
   21.00000000  2091.09100000
   22.00000000  2172.17200000
   23.00000000  2170.17000000
   24.00000000  2223.22300000
   25.00000000  2039.03900000
   26.00000000  2108.10800000
   27.00000000  2240.24000000
   28.00000000  2163.16300000
   29.00000000  2087.08700000
   30.00000000  2128.12800000
   31.00000000  2106.10600000
   32.00000000  2241.24100000
   33.00000000  2172.17200000
   34.00000000  2137.13700000
   35.00000000  2210.21000000
   36.00000000  2086.08600000
   37.00000000  2139.13900000
   38.00000000  2144.14400000
   39.00000000  2186.18600000
   40.00000000  2130.13000000
   41.00000000  2119.11900000
   42.00000000  2062.06200000
   43.00000000  2139.13900000
   44.00000000  2188.18800000
   45.00000000  2216.21600000
   46.00000000  2104.10400000
   47.00000000  2199.19900000
   48.00000000  2151.15100000
   49.00000000  2175.17500000
   50.00000000  2127.79400000
